epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy,learning_rate
1,1.1389527958820005,0.1946130411720235,0.9443397552495336,0.7614884876277825,1.2190315104037912,0.14591188581526252,1.0731196235838347,0.6935717738037699,0.0001
2,0.7475867774933677,0.1531235083220134,0.594463268377679,0.8600363045762873,0.9170281715356191,0.13588910065897425,0.7811390719533601,0.7392460125664573,9.98458666866564e-05
3,0.6284204877822598,0.14329208219371395,0.48512840581347977,0.8578866915066399,0.7941090013163858,0.13091276180577083,0.6631962434285616,0.7786370227162881,9.938441702975689e-05
4,0.5551942728607181,0.1385093325984117,0.41668494064668715,0.8621381484666093,0.7324543669351695,0.12643195994814102,0.6060224062812218,0.8245529241179314,9.861849601988383e-05
5,0.49117239676198815,0.1346799448670648,0.3564924524252265,0.8865481991019394,0.7723028260535696,0.12299145369238183,0.6493113724980278,0.8446109231512808,9.755282581475767e-05
6,0.43459460496036895,0.13160606789445994,0.3029885370210646,0.9003534919270086,0.8170312071491866,0.11989204411981416,0.6971391658598008,0.8569357177380377,9.619397662556432e-05
7,0.38929482781125124,0.12912867715246096,0.26016615092500955,0.9157829368491449,0.7579718440727891,0.11712662313527794,0.6408452183555554,0.8844852585790237,9.455032620941837e-05
8,0.3497526647795849,0.12741456963737613,0.22233809462685383,0.9243336199484092,0.7511855834575596,0.11556086957872404,0.6356247123195792,0.8873852102464959,9.26320082177046e-05
9,0.3293363091280413,0.12621090491607057,0.20312540404149076,0.9315467660265596,0.6987785012783089,0.11446949890006736,0.5843090049710004,0.8968100531657806,9.045084971874737e-05
10,0.3127920887478104,0.12548788716717438,0.18730420104641793,0.9351294544759721,0.7541116052863102,0.11446676809843062,0.6396448359455159,0.888835186080232,8.802029828000154e-05
11,0.29362935190546124,0.12448210264158828,0.16914724953044813,0.9402407566638005,1.0050372337303972,0.11353739555574029,0.8914998397483176,0.8697438376027066,8.535533905932737e-05
12,0.28167276679999714,0.12380515947244657,0.15786760754954826,0.9435845992165854,0.8629670888401564,0.1129510968405017,0.7500159929998474,0.8852102464958918,8.247240241650918e-05
13,0.2745539435809488,0.12319841862345557,0.15135552550278894,0.9459252890035349,0.8079611867406968,0.11221182383074745,0.6957493568529767,0.9062348960850652,7.938926261462365e-05
14,0.25978521524783565,0.12258086733223203,0.13720434768337358,0.9529951275437089,0.7591052866172191,0.11161522324201045,0.6474900656834842,0.8989850169163848,7.612492823579742e-05
15,0.2556538640729584,0.12235453603282931,0.13329932806215092,0.9526129741091048,0.7236356389960441,0.11156534805440166,0.6120702869678794,0.9064765587240212,7.269952498697731e-05
16,0.24549795946442113,0.12178109457400121,0.12371686499826008,0.9557179707652622,0.6838683646231702,0.11086326003175476,0.5730051033553537,0.9108264862252295,6.913417161825447e-05
17,0.23522527892439005,0.1211245874854274,0.114100691615849,0.9601605044425336,0.8715747838192599,0.11063455629314185,0.7609402289750922,0.9043015949734171,6.545084971874736e-05
18,0.22823306812510696,0.12056403736751788,0.10766903059262567,0.9613069647463457,0.8681244374387446,0.11021675614558192,0.7579076817603994,0.9117931367810537,6.167226819279526e-05
19,0.222531842907247,0.12050103888469405,0.1020308042102945,0.9636476545332952,0.9717460801674583,0.11011907793203375,0.8616269957949396,0.9040599323344611,5.7821723252011525e-05
20,0.21292399112008825,0.12014151684455114,0.0927824740989177,0.9657494984236171,0.8953350788948328,0.110003436743176,0.785331642818752,0.9093765103914935,5.392295478639223e-05
21,0.21071829159516392,0.11980745882106235,0.09091083274022356,0.967564727237986,1.031814767837294,0.10991247885249673,0.9219022865576868,0.9001933301111649,4.999999999999998e-05
22,0.20506865283422898,0.11953578361059951,0.08553286898196785,0.970239801280214,0.8217412865265606,0.10946638480282567,0.7122748977099101,0.9130014499758338,4.607704521360774e-05
23,0.1984429734022214,0.11944223604466382,0.0790007372846409,0.971577338301328,0.9709409810512638,0.10951323629707574,0.8614277495282854,0.9142097631706139,4.217827674798845e-05
24,0.19398299075846026,0.1192576970000703,0.07472529346147362,0.973392567115697,0.9597565081454867,0.10926083961493616,0.8504956685391031,0.9120347994200096,3.832773180720472e-05
25,0.19250917131458664,0.11913518380333499,0.07337398718323783,0.9749689500334384,0.9836542843483161,0.10910931645873205,0.8745449704463324,0.9110681488641856,3.4549150281252616e-05
26,0.1860522060157053,0.11863576609926396,0.06741644002564952,0.9760198719785994,0.9214417427533372,0.10912926519922499,0.8123124805015749,0.9091348477525375,3.08658283817455e-05
27,0.18649392492170147,0.11854631383069165,0.06794761111056254,0.9764020254132034,0.9768945713256971,0.108985714592785,0.8679088550701255,0.9117931367810537,2.730047501302265e-05
28,0.17949341570675015,0.11843194399896365,0.06106147162299139,0.9788860227381294,1.1487578286849225,0.10885849076518118,1.0398993349851073,0.9062348960850652,2.387507176420255e-05
29,0.17939796782706158,0.11826195463422856,0.0611360134551373,0.9792681761727333,1.032262904030249,0.10881402929763162,0.9234488666414992,0.9117931367810537,2.061073738537634e-05
30,0.17656980751464368,0.1180162749343881,0.058553532576073666,0.9802713289385688,1.0397888973225655,0.10875146786707965,0.9310374262690033,0.9113098115031416,1.7527597583490816e-05
31,0.17407994324721704,0.11801304981743149,0.05606689363641246,0.9815610967803573,1.0222239391333587,0.10881946802701047,0.9134044731512968,0.9103431609473176,1.464466094067262e-05
32,0.17143128380810074,0.11816242273804041,0.05326886091737575,0.9821820961115888,1.068894757171251,0.1086711033660182,0.9602236562870342,0.9105848235862736,1.1979701719998447e-05
33,0.17021858957676647,0.11804513956629309,0.05217345000765949,0.9821820961115888,1.0344634183352555,0.10868632322048553,0.9257770956351222,0.9113098115031416,9.549150281252628e-06
34,0.16837609297705092,0.11790776416037228,0.05046832875550694,0.9836151714913538,1.0582355849621319,0.10867077880662786,0.9495647991374999,0.9108264862252295,7.367991782295387e-06
35,0.16770382430658898,0.11793984664230187,0.04976397731994602,0.9838540173879813,1.0596602130996369,0.10861892819606261,0.9510412859793891,0.9096181730304495,5.449673790581608e-06
36,0.1666031759137967,0.11778993030693807,0.0488132455267793,0.9843317091812362,1.0891712158486255,0.1085875642982412,0.9805836519944392,0.9093765103914935,3.806023374435661e-06
37,0.16603336878440506,0.11790433611884162,0.048129032789797604,0.9848571701538168,1.0726399104727127,0.10859797636038904,0.9640419386528025,0.9093765103914935,2.447174185242322e-06
38,0.16587435677355747,0.11766914726285957,0.048205209311945454,0.9844272475398873,1.0808675925280231,0.10860572085180624,0.9722618721819398,0.9098598356694055,1.3815039801161715e-06
39,0.16486323056535232,0.11784015707027448,0.0470230735015954,0.9853348619470718,1.0829095470769905,0.10859525161572503,0.9743142933024336,0.9103431609473176,6.155829702431167e-07
40,0.16378744668191583,0.1178813496441022,0.04590609710092058,0.9850482468711188,1.0870711631053827,0.10858984401025537,0.9784813196085026,0.9103431609473176,1.5413331334360174e-07
