epoch,total_loss,membership_loss,count_loss,count_accuracy,val_total_loss,val_membership_loss,val_count_loss,val_count_accuracy,learning_rate
1,1.132062031521865,0.20616410658713044,0.9258979255824874,0.7474443489060858,1.1337017658080613,0.14775624082623154,0.9859455256948384,0.6911551474142098,0.0001
2,0.7146660467267913,0.15362237101513118,0.5610436751044809,0.8418840164325977,0.8752701424238704,0.13730046184037606,0.7379696808787807,0.7841952634122764,9.98458666866564e-05
3,0.5667669616730014,0.14412065581080907,0.42264630553475696,0.8693035253654342,0.6499074810423559,0.1305420585570847,0.5193654229930197,0.8460608989850169,9.938441702975689e-05
4,0.4454732828943415,0.13799839606539754,0.3074748872197311,0.9034107194038407,0.568539488208991,0.12496035221969523,0.44357913621616224,0.8774770420492992,9.861849601988383e-05
5,0.35470054638104465,0.13358681909850303,0.22111372652659275,0.9296359988535396,0.5769297850051325,0.12137244866486618,0.45555734051028673,0.9156597390043499,9.755282581475767e-05
6,0.30597806430081076,0.13036049897029314,0.17561756562867967,0.9414827553262635,0.6278702191623182,0.11860207895356252,0.5092681407597169,0.9175930401159981,9.619397662556432e-05
7,0.28068509828603583,0.1282897377832464,0.1523953604390819,0.9481226712525079,0.5944737071516204,0.11620001957980028,0.4782736866715566,0.9207346544224263,9.455032620941837e-05
8,0.2584875257575627,0.12677144642740992,0.1317160795949484,0.9523741282124774,0.5761661305987588,0.11481750166649517,0.46134863088763584,0.9289511841469309,9.26320082177046e-05
9,0.24365775565471487,0.12541687491118447,0.11824088115051135,0.9579153530142352,0.6421233047719968,0.11402878900220165,0.5280945181158817,0.9279845335911068,9.045084971874737e-05
10,0.2314839099505472,0.12449115666229744,0.10699275321226338,0.9606381962357887,0.5930563824052336,0.11336053188020564,0.47969584993085407,0.9306428226196231,8.802029828000154e-05
11,0.21979078488465173,0.1236212135380588,0.09616957154714716,0.9638865004299226,0.758923682917599,0.1123445668640835,0.6465791158950692,0.9255679072015467,8.535533905932737e-05
12,0.20729944775180145,0.12289574796984687,0.08440369956502859,0.968424572465845,0.5998400143807265,0.11251564999459848,0.48732436225970566,0.9231512808119865,8.247240241650918e-05
13,0.200376978990933,0.12194398884059388,0.07843298987925393,0.9694277252316805,0.7990353866698605,0.11251356226557288,0.6865218232159398,0.9175930401159981,7.938926261462365e-05
14,0.19009488650620854,0.12111801975200724,0.06897686663087914,0.9730581828604185,0.7843423482875077,0.11161512586951199,0.6727272194849373,0.930401159980667,7.612492823579742e-05
15,0.1851400265159973,0.12057520258821866,0.06456482392475343,0.9764020254132034,0.7361938241543315,0.11080574270188376,0.6253880759059245,0.9306428226196231,7.269952498697731e-05
16,0.17562479446721735,0.11987881607160626,0.055745978250978934,0.9791248686347569,0.8180822628802755,0.11096767196409249,0.7071145928175395,0.930159497341711,6.913417161825447e-05
17,0.16866838126119005,0.11908575401864673,0.0495826273902452,0.9810356358077769,0.8816240771114106,0.11014079331357794,0.7714832844793321,0.9262928951184147,6.545084971874736e-05
18,0.16706275182924835,0.11858645868290572,0.04847629305923411,0.9817999426769848,0.9341961378605254,0.10972107217299183,0.8244750644208628,0.9296761720637989,6.167226819279526e-05
19,0.15736640470083388,0.11787246856270792,0.0394939363808998,0.9851915544090952,0.9274863913302378,0.10937189554220354,0.8181144955251572,0.930401159980667,5.7821723252011525e-05
20,0.15433232892908635,0.11762291684802263,0.03670941199086324,0.9870067832234642,1.0718957313942759,0.10922126452910721,0.9626744689614323,0.9291928467858869,5.392295478639223e-05
21,0.15074591638593854,0.11693965989800571,0.03380625663259837,0.9879143976306487,1.013507907836549,0.10890042806317,0.9046074765135249,0.9328177863702272,4.999999999999998e-05
22,0.1485339329009686,0.11672216815690865,0.031811765005341004,0.9887742428585077,1.0719089904748742,0.10863180607629318,0.9632771771595624,0.9255679072015467,4.607704521360774e-05
23,0.14496494398863505,0.11627779735601584,0.028687146546845337,0.9908283175695042,1.0941819805001913,0.10844512619780365,0.9857368452178288,0.931851135814403,4.217827674798845e-05
24,0.1403230946314213,0.11580006337483588,0.024523031185025652,0.9918792395146652,1.0868038283044328,0.1082378706857454,0.9785659642549797,0.9325761237312712,3.832773180720472e-05
25,0.13906439835227208,0.11526439147657476,0.023800006932820552,0.9922613929492692,1.0504000384834091,0.108226911126559,0.9421731276120747,0.9316094731754471,3.4549150281252616e-05
26,0.13473044685343907,0.11494014686142759,0.019790300047131358,0.9934556224324066,1.1464713654868437,0.10777079105852537,1.0387005737153097,0.9296761720637989,3.08658283817455e-05
27,0.13468013659904027,0.11473402759487175,0.019946108970507397,0.9940288525843126,1.2209725494601404,0.1075259845986523,1.1134465677839684,0.929434509424843,2.730047501302265e-05
28,0.13104767483459157,0.11436589098872434,0.016681783905192666,0.9951275437087991,1.288552036315361,0.10724866734128922,1.1813033616355741,0.930401159980667,2.387507176420255e-05
29,0.13038182473005008,0.11392909003679876,0.016452734587307494,0.9955574663227286,1.215127557717757,0.10722914230440364,1.1078984175771367,0.9323344610923151,2.061073738537634e-05
30,0.1282689591617551,0.11362052835211595,0.014648430953940427,0.9960351581159835,1.2423679956121108,0.10701302749745335,1.1353549712901119,0.9320927984533591,1.7527597583490816e-05
31,0.12742716698466255,0.11350518822587412,0.013921978659523444,0.9963695423712621,1.317584128066386,0.10685956890079466,1.2107245601257224,0.9313678105364911,1.464466094067262e-05
32,0.12546931272667117,0.11334990984852317,0.012119402822940547,0.997038310881819,1.243546587925939,0.10687142886750764,1.1366751577280672,0.9313678105364911,1.1979701719998447e-05
33,0.12560014871166283,0.11322074958502398,0.012379399150762744,0.9969427725231681,1.2722906197050794,0.10676954121996436,1.1655210811793786,0.930159497341711,9.549150281252628e-06
34,0.1234792393586054,0.11280867741902784,0.01067056190862191,0.9974682334957485,1.2759086721729345,0.10674311428786822,1.1691655491207762,0.9313678105364911,7.367991782295387e-06
35,0.12393367981955122,0.11279333579519753,0.011140344071953636,0.9976115410337251,1.2598643020018683,0.10673165402013705,1.153132651804025,0.9320927984533591,5.449673790581608e-06
36,0.12316088137977886,0.11264965768710948,0.010511223609920751,0.9979459252890035,1.2625161325689558,0.1067292116737239,1.1557869254627187,0.9316094731754471,3.806023374435661e-06
37,0.12262412895086992,0.11261492406907937,0.010009204884559956,0.9978503869303526,1.2881574476036028,0.10667108585936486,1.1814863644036162,0.930884485258579,2.447174185242322e-06
38,0.12257336497839262,0.11235040991151642,0.010222955028461765,0.9978026177510271,1.2972616834764956,0.10664319896997605,1.1906184866943847,0.931126147897535,1.3815039801161715e-06
39,0.12260654859520297,0.11253583269020975,0.010070715916140366,0.9978503869303526,1.3075668998908858,0.10661451843710784,1.2009523775943485,0.930159497341711,6.155829702431167e-07
40,0.12185462398447963,0.11235352180840533,0.009501102246512828,0.9979459252890035,1.3073088474294423,0.10662128297731806,1.200687560563211,0.930159497341711,1.5413331334360174e-07
